INSTNM,CITY,STABBR,INSTURL,CONTROL,REGION,LOCALE,LATITUDE,LONGITUDE,CCBASIC,CCSIZSET,ADM_RATE,SATVRMID,SATMTMID,SATWRMID,ACTCMMID,ACTENMID,ACTMTMID,ACTWRMID,SAT_AVG,COSTT4_A,TUITIONFEE_IN,TUITIONFEE_OUT,RET_FT4,MN_EARN_WNE_P10,MN_EARN_WNE_P6,MN_EARN_WNE_P7,MN_EARN_WNE_P8,MN_EARN_WNE_P9,UGDS_MEN,UGDS_WOMEN
Meredith College,Raleigh,NC,www.meredith.edu,2,5,11,35.797197,-78.689175,21,11,0.6127,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,40570,32140,32140,0.7928,39600,30500,33800,37500,40000,0,1
Methodist University,Fayetteville,NC,www.methodist.edu,2,5,12,35.137854,-78.875024,20,10,0.5594,470,475,445,21,19,21,7,962,46685,29080,29080,0.6314,43900,34100,37500,38200,43400,0.5463,0.4537
Montreat College,Montreat,NC,www.montreat.edu,2,5,21,35.645844,-82.297522,20,7,0.4606,570,465,NULL,21,NULL,NULL,NULL,1016,35580,23520,23520,0.5825,42500,37100,37300,37800,45300,0.4544,0.5456
University of Mount Olive,Mount Olive,NC,www.umo.edu,2,5,31,35.206314,-78.071265,22,9,0.4685,448,465,NULL,19,18,20,NULL,902,26982,17800,17800,0.695,43200,36500,38300,39900,42500,0.3309,0.6691
North Carolina A & T State University,Greensboro,NC,www.ncat.edu,1,5,11,36.076737,-79.770152,16,13,0.57,450,460,430,19,18,20,NULL,910,18198,5642,18402,0.7913,38200,28600,32100,33400,37200,0.4505,0.5495
University of North Carolina at Asheville,Asheville,NC,www.unca.edu,1,5,13,35.616618,-82.565259,21,13,0.7314,610,585,575,26,26,25,NULL,1191,18574,6392,21263,0.771,38600,27700,30200,32200,38200,0.4444,0.5556
University of North Carolina at Chapel Hill,Chapel Hill,NC,www.unc.edu,1,5,13,35.912165,-79.050969,15,17,0.285,650,670,645,30,31,30,9,1328,23978,8336,33418,0.9706,61600,49200,54900,58200,58900,0.4219,0.5781
University of North Carolina at Charlotte,Charlotte,NC,www.uncc.edu,1,5,11,35.306834,-80.73579,16,15,0.6409,530,555,520,23,22,24,7,1079,18044,6277,19448,0.8243,47300,36400,39200,42300,44800,0.521,0.479
University of North Carolina at Greensboro,Greensboro,NC,www.uncg.edu,1,5,11,36.067503,-79.809844,16,16,0.6073,515,515,485,23,23,22,7,1043,18640,6454,21316,0.7839,39900,30600,33500,35200,38700,0.3403,0.6597
North Carolina Central University,Durham,NC,www.nccu.edu,1,5,12,35.974237,-78.898602,18,13,0.4322,440,445,420,19,18,19,NULL,886,18354,5526,16941,0.7657,35100,26400,31000,30700,34100,0.3344,0.6656
University of North Carolina School of the Arts,Winston-Salem,NC,www.uncsa.edu/,1,5,12,36.07482,-80.236625,30,8,0.432,570,550,555,24,25,22,NULL,1116,21554,8363,23733,0.8905,37200,27800,31600,34400,36900,0.52,0.48
North Carolina State University at Raleigh,Raleigh,NC,www.ncsu.edu,1,5,11,35.785111,-78.674517,15,16,0.516,605,640,585,28,28,28,8,1253,22046,8296,23551,0.9298,55200,40500,46400,49200,52300,0.5616,0.4384
North Carolina Wesleyan College,Rocky Mount,NC,www.ncwc.edu,2,5,13,36.017443,-77.774231,22,10,0.5326,468,482,NULL,18,NULL,NULL,NULL,923,37812,27400,27400,0.555,42500,32300,37800,36700,38200,0.4179,0.5821
University of North Carolina Wilmington,Wilmington,NC,www.uncw.edu,1,5,12,34.225223,-77.875527,18,16,0.5855,590,600,570,24,25,24,8,1145,20292,6392,20420,0.8444,44300,33200,36700,38700,41600,0.3863,0.6137
William Peace University,Raleigh,NC,www.peace.edu,2,5,11,35.789105,-78.636793,21,8,0.6291,445,445,NULL,19,18,18,NULL,890,38415,24650,24650,0.5981,36800,27200,30500,31500,39300,0.3482,0.6518
University of North Carolina at Pembroke,Pembroke,NC,www.uncp.edu,1,5,32,34.687231,-79.201895,18,13,0.7326,460,470,430,20,19,20,NULL,930,17014,5287,15239,0.6805,35300,27600,29900,31000,34400,0.3988,0.6012
Pfeiffer University,Misenheimer,NC,www.pfeiffer.edu,2,5,42,35.484696,-80.283168,18,11,0.4723,475,510,450,19,18,20,NULL,948,35538,25855,25855,0.6623,40800,33300,35200,39100,40600,0.4164,0.5836
Piedmont International University,Winston-Salem,NC,www.piedmontu.edu,2,5,12,36.088839,-80.249121,24,7,0.4607,500,460,420,20,18,19,NULL,937,21468,9580,9580,0.5517,33200,26900,28500,33200,28100,0.6316,0.3684
Queens University of Charlotte,Charlotte,NC,www.queens.edu,2,5,11,35.188929,-80.832227,19,11,0.7845,525,515,NULL,23,23,22,NULL,1051,43239,30910,30910,0.727,42800,39900,38600,42700,45300,0.2949,0.7051
Mid-Atlantic Christian University,Elizabeth City,NC,www.macuniversity.edu,2,5,32,36.303765,-76.217496,24,7,0.3789,470,455,460,23,20,21,7,983,25268,12800,12800,0.5758,30300,23800,27900,29100,32800,0.3949,0.6051
Saint Augustine's University,Raleigh,NC,www.st-aug.edu,2,5,11,35.785032,-78.621806,22,11,0.7403,360,368,NULL,16,15,15,NULL,740,31636,17890,17890,0.418,28700,21000,24400,25700,30200,0.5069,0.4931
Salem College,Winston-Salem,NC,www.salem.edu/,2,5,12,36.087531,-80.241357,21,8,0.5985,555,545,NULL,24,25,23,NULL,1102,40574,25356,25356,0.75,34800,29400,30900,31100,35500,0.0444,0.9556
Shaw University,Raleigh,NC,www.shawu.edu,2,5,11,35.771181,-78.637693,22,10,0.5935,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,29344,16480,16480,0.4213,28600,23300,25600,27300,29000,0.4347,0.5653
St Andrews University,Laurinburg,NC,www.sa.edu,2,5,32,34.746283,-79.478385,22,8,0.5713,480,460,NULL,NULL,NULL,NULL,NULL,940,39741,23682,23682,0.6011,37400,29200,23600,31300,34500,0.4559,0.5441
Wake Forest University,Winston-Salem,NC,www.wfu.edu,2,5,12,36.135301,-80.279004,16,14,0.3441,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,60210,46200,46200,0.935,80500,52400,60400,62900,73200,0.4746,0.5254
Warren Wilson College,Swannanoa,NC,www.warren-wilson.edu,2,5,21,35.611762,-82.441097,21,8,0.7177,585,530,545,26,26,23,NULL,1134,43000,30852,30852,0.6591,28300,19300,23300,24600,24400,0.3846,0.6154
Wingate University,Wingate,NC,www.wingate.edu,2,5,21,34.979384,-80.444465,19,11,0.7506,499,510,485,21,NULL,NULL,NULL,1001,36669,26300,26300,0.7243,45600,40100,49400,51000,39800,0.4137,0.5863
Winston-Salem State University,Winston-Salem,NC,www.wssu.edu,1,5,12,36.089197,-80.224905,19,14,0.6016,430,435,410,18,16,18,NULL,859,16559,5583,15113,0.7859,36100,28600,31400,32300,36500,0.2794,0.7206
Western Carolina University,Cullowhee,NC,www.wcu.edu,1,5,32,35.311102,-83.182104,18,13,0.4311,515,525,480,22,22,22,NULL,1035,18549,6305,16698,0.7788,39600,30200,32400,34600,37000,0.459,0.541
Tennessee Temple University,Winston Salem,NC,www.tntemple.edu,2,5,12,35.032456,-85.27742,24,7,0.5817,470,470,460,21,20,20,NULL,962,23054,12460,12460,0.4118,35300,24100,29400,30800,34800,0.4577,0.5423
Johnson & Wales University-Charlotte,Charlotte,NC,www.jwu.edu/,2,5,11,35.23294,-80.8509,23,11,0.6877,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,41579,28539,28539,0.7375,38800,30700,33800,35400,37000,0.3494,0.6506
Dickinson State University,Dickinson,ND,www.dickinsonstate.edu,1,4,33,46.882677,-102.800511,22,9,0.6103,460,425,453,21,19,21,7,957,13730,6050,8495,0.5706,45700,40700,38000,43100,40700,0.407,0.593
University of Jamestown,Jamestown,ND,www.uj.edu,2,4,33,46.915402,-98.697209,22,8,0.6436,561,586,NULL,26,26,27,NULL,1178,28522,19170,19170,0.6615,44600,38200,38400,42500,41200,0.4596,0.5404
University of Mary,Bismarck,ND,www.umary.edu/,2,4,41,46.724893,-100.752386,18,10,0.7865,525,525,490,23,22,22,NULL,1050,23793,15665,15665,0.7612,50500,43300,43600,46700,48300,0.348,0.652
Minot State University,Minot,ND,www.minotstateu.edu,1,4,33,48.246877,-101.300624,19,9,0.5768,464,490,NULL,23,22,22,NULL,1035,14689,6225,6225,0.6705,43700,35900,35100,40900,37900,0.3724,0.6276
University of North Dakota,Grand Forks,ND,und.edu,1,4,13,47.919774,-97.073451,16,16,0.86,533,545,NULL,24,23,24,NULL,1090,20306,7741,18409,0.797,54400,43200,44300,48400,52500,0.5667,0.4333
North Dakota State University-Main Campus,Fargo,ND,https://www.ndsu.edu,1,4,12,46.894523,-96.805689,16,16,0.8274,560,583,525,24,23,25,NULL,1092,18766,7940,18969,0.8012,53700,42900,45000,47500,50200,0.5556,0.4444
Trinity Bible College,Ellendale,ND,trinitybiblecollege.edu/,2,4,43,46.001037,-98.517906,24,8,0.3645,450,472,NULL,20,20,20,NULL,946,25694,14620,14620,0.6279,28100,27500,25600,26400,26800,0.6415,0.3585
Valley City State University,Valley City,ND,www.vcsu.edu,1,4,33,46.919144,-98.001762,22,7,0.9027,436,462,436,22,20,21,NULL,1020,16643,6674,15070,0.6981,44100,35300,34300,36800,37800,0.4769,0.5231
Clarkson College,Omaha,NE,www.clarksoncollege.edu/,2,4,11,41.259201,-95.977188,26,6,0.6134,NULL,NULL,NULL,21,23,21,NULL,990,24048,13352,13352,0.6563,47300,47400,44900,46700,47500,0.1218,0.8782
Bryan College of Health Sciences,Lincoln,NE,www.bryanhealthcollege.edu/bcohs/,2,4,11,40.796768,-96.651532,26,6,0.573,NULL,NULL,NULL,23,22,22,NULL,1050,23203,13592,13592,0.8286,52700,44700,46400,45600,52100,0.0935,0.9065
Concordia University-Nebraska,Seward,NE,www.cune.edu,2,4,32,40.914853,-97.089054,18,11,0.7661,490,480,NULL,24,24,23,NULL,1067,34816,25950,25950,0.7972,39700,34300,34300,36000,37700,0.4878,0.5122
Creighton University,Omaha,NE,www.creighton.edu,2,4,11,41.265325,-95.947029,18,14,0.7267,575,608,580,27,28,27,9,1200,47780,35360,35360,0.9137,66000,46600,57400,59700,65900,0.4159,0.5841
Doane University-Arts & Sciences,Crete,NE,www.doane.edu,2,4,32,40.623107,-96.949656,21,11,0.7935,485,490,470,23,23,22,9,1060,38380,27200,27200,0.7213,46700,35400,39600,42400,44700,0.5019,0.4981
Grace University,Omaha,NE,https://www.graceuniversity.edu/,2,4,11,41.244723,-95.92789,22,8,0.4462,438,468,406,24,24,22,NULL,1064,28826,19290,19290,0.6875,33600,26400,29400,30800,30700,0.5013,0.4987
Hastings College,Hastings,NE,www.hastings.edu,2,4,32,40.590448,-98.373641,22,11,0.6965,495,520,NULL,24,24,23,NULL,1079,36689,26280,26280,0.7449,43700,33800,36000,39500,42100,0.5154,0.4846
University of Nebraska at Kearney,Kearney,NE,www.unk.edu,1,4,32,40.700787,-99.098237,18,13,0.8411,475,510,NULL,23,22,22,NULL,1049,19797,6586,12744,0.7954,42100,33600,36700,39400,40100,0.4308,0.5692
Nebraska Methodist College of Nursing & Allied Health,Omaha,NE,www.methodistcollege.edu,2,4,11,41.265973,-96.048511,26,6,0.8261,NULL,NULL,NULL,24,23,22,NULL,1090,24527,13614,13614,0.7037,49400,44800,44600,43200,46000,0.0984,0.9016
Midland University,Fremont,NE,www.midlandu.edu,2,4,32,41.43675,-96.488354,22,11,0.6018,NULL,NULL,NULL,22,21,22,NULL,1010,37710,28150,28150,0.5858,42700,33400,35000,38000,41700,0.5138,0.4862
University of Nebraska at Omaha,Omaha,NE,www.unomaha.edu,1,4,11,41.257746,-96.010797,17,15,0.785,NULL,NULL,NULL,23,23,21,NULL,1050,16710,6750,18070,0.7742,46100,35500,39400,41900,44400,0.4859,0.5141
Nebraska Wesleyan University,Lincoln,NE,www.nebrwesleyan.edu/,2,4,11,40.838789,-96.648414,19,11,0.7814,540,555,NULL,25,25,25,NULL,1124,38668,28500,28500,0.8122,50700,38500,40700,43100,47400,0.3755,0.6245
University of Nebraska-Lincoln,Lincoln,NE,www.unl.edu/,1,4,11,40.822272,-96.702177,15,16,0.6989,570,590,NULL,25,25,25,NULL,1146,21286,8170,22090,0.8401,49400,36900,39900,44300,46800,0.5333,0.4667
College of Saint Mary,Omaha,NE,WWW.CSM.EDU,2,4,11,41.240879,-96.020209,20,7,0.5285,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,35927,27984,27984,0.7865,40500,37100,38300,39700,40100,0,1
Union College,Lincoln,NE,www.ucollege.edu,2,4,11,40.774778,-96.651095,22,8,0.5214,NULL,493,498,22,23,21,NULL,1030,31910,21080,21080,0.7515,43900,35400,38000,38800,40800,0.4123,0.5877
York College,York,NE,www.york.edu/,2,4,33,40.867453,-97.579285,22,8,0.4076,NULL,450,455,21,23,22,NULL,970,26250,16080,16080,0.5604,38100,25300,31900,33900,33800,0.5572,0.4428
Colby-Sawyer College,New London,NH,www.colby-sawyer.edu,2,1,42,43.411663,-71.975805,22,11,0.9056,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,52655,38040,38040,0.7569,43200,36200,37800,40800,42100,0.3079,0.6921
Daniel Webster College,Nashua,NH,www.dwc.edu,3,1,13,42.776362,-71.514293,20,8,0.6289,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,28612,15630,15630,0.6209,58100,43700,47800,53600,54900,0.8152,0.1848
Dartmouth College,Hanover,NH,www.dartmouth.edu,2,1,33,43.70408,-72.289951,16,14,0.115,730,725,740,32,NULL,NULL,NULL,1444,63279,48108,48108,0.9766,99700,69900,79400,85300,91300,0.5067,0.4933
Franklin Pierce University,Rindge,NH,www.franklinpierce.edu,2,1,41,42.782305,-72.057875,19,11,0.843,470,480,465,20,18,21,NULL,949,45898,31782,31782,0.6711,40200,33200,35000,37900,39200,0.4518,0.5482
New England College,Henniker,NH,www.nec.edu/,2,1,42,43.177005,-71.822928,18,10,0.9573,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,45772,33900,33900,0.6068,38100,29500,33500,37800,36100,0.4265,0.5735
Southern New Hampshire University,Manchester,NH,www.snhu.edu,2,1,12,43.039892,-71.453938,18,15,0.8421,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,40893,29604,29604,0.6774,45700,38200,39600,42800,45600,0.3887,0.6113
University of New Hampshire-Main Campus,Durham,NH,www.unh.edu,1,1,23,43.134235,-70.934512,16,17,0.8002,540,560,550,25,24,26,NULL,1104,29916,16552,29532,0.8599,52100,39700,43100,47000,49400,0.457,0.543
Keene State College,Keene,NH,www.keene.edu,1,1,32,42.925999,-72.281433,20,14,0.7859,485,480,485,NULL,NULL,NULL,NULL,965,24692,12864,20784,0.7648,42600,32300,36100,37600,40800,0.4299,0.5701
University of New Hampshire at Manchester,Manchester,NH,manchester.unh.edu,1,1,12,42.990331,-71.468764,21,6,0.7008,510,500,495,NULL,NULL,NULL,NULL,1010,21862,13768,26748,0.8125,52100,39700,43100,47000,49400,0.5,0.5
Plymouth State University,Plymouth,NH,www.plymouth.edu,1,1,33,43.757386,-71.691164,18,13,0.752,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,25668,12677,20587,0.7419,40400,31900,34300,37200,39200,0.5228,0.4772
Rivier University,Nashua,NH,www.rivier.edu,2,1,13,42.738343,-71.455466,18,10,0.6256,480,485,475,20,18,18,5,962,41377,28900,28900,0.7418,44900,41000,41600,43500,44800,0.1863,0.8137
Saint Anselm College,Manchester,NH,www.anselm.edu,2,1,22,42.985066,-71.508177,21,11,0.7609,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,49836,36546,36546,0.8976,57200,44500,48900,52300,55300,0.3944,0.6056
Bloomfield College,Bloomfield,NJ,www.bloomfield.edu/,2,2,21,40.794218,-74.19593,21,10,0.634,405,415,NULL,15,NULL,NULL,NULL,810,39473,26750,26750,0.7332,39300,33100,35400,37100,41500,0.3678,0.6322
Caldwell University,Caldwell,NJ,www.caldwell.edu,2,2,21,40.834285,-74.273697,19,10,0.6393,465,485,465,20,19,21,NULL,950,39782,30050,30050,0.8424,47100,36000,39600,42400,47000,0.3014,0.6986
Centenary College,Hackettstown,NJ,www.centenarycollege.edu,2,2,21,40.848693,-74.832775,19,11,0.8191,465,465,455,19,NULL,NULL,NULL,926,45141,30942,30942,0.7524,47700,40200,42900,43600,46400,0.3679,0.6321
Drew University,Madison,NJ,www.drew.edu,2,2,21,40.757026,-74.425825,21,11,0.7017,560,550,555,25,25,23,NULL,1118,58700,45364,45364,0.8396,55200,34200,44100,45800,53700,0.3776,0.6224
Fairleigh Dickinson University-Metropolitan Campus,Teaneck,NJ,www.fdu.edu,2,2,21,40.896162,-74.030023,17,12,0.8011,465,475,NULL,21,NULL,NULL,NULL,944,44292,35880,35880,0.6737,51600,38900,43600,46200,49000,0.4313,0.5687
Felician University,Lodi,NJ,www.felician.edu,2,2,21,40.867272,-74.096452,20,9,0.8416,430,445,430,17,NULL,NULL,NULL,870,42675,30605,30605,0.7881,43300,42800,42300,46800,44800,0.2738,0.7262
Fairleigh Dickinson University-College at Florham,Madison,NJ,www.fdu.edu,2,2,21,40.777364,-74.435359,18,11,0.8075,505,520,NULL,24,NULL,NULL,NULL,1031,52258,38236,38236,0.8221,51600,38900,43600,46200,49000,0.4591,0.5409
Georgian Court University,Lakewood,NJ,georgian.edu/,2,2,13,40.098706,-74.22622,19,10,0.6806,460,485,455,NULL,NULL,NULL,NULL,945,40068,30998,30998,0.6982,43800,33000,38300,38800,43800,0.189,0.811
Rowan University,Glassboro,NJ,www.rowan.edu,1,2,21,39.709768,-75.117974,18,16,0.4357,530,570,530,25,NULL,NULL,NULL,1103,25341,12616,20570,0.8401,52100,38300,44300,47100,48600,0.5296,0.4704
New Jersey City University,Jersey City,NJ,www.njcu.edu,1,2,12,40.709937,-74.08727,18,12,0.7659,435,455,NULL,NULL,NULL,NULL,NULL,890,17010,10852,19424,0.7244,43900,34000,39600,39400,43000,0.3954,0.6046
Kean University,Union,NJ,www.kean.edu,1,2,21,40.679429,-74.234668,18,15,0.7036,445,465,NULL,19,NULL,NULL,NULL,907,23295,11244,17653,0.7455,46300,35500,40500,41800,46300,0.4,0.6
Monmouth University,West Long Branch,NJ,www.monmouth.edu,2,2,21,40.280066,-74.006447,18,13,0.7419,515,535,530,24,NULL,NULL,NULL,1055,44041,32310,32310,0.8354,54100,38300,44400,45800,50700,0.4055,0.5945
Montclair State University,Montclair,NJ,www.montclair.edu,1,2,21,40.859233,-74.199455,17,16,0.6683,480,495,490,NULL,NULL,NULL,NULL,975,24451,11540,20254,0.8144,50400,36800,41900,44600,48900,0.3891,0.6109
New Jersey Institute of Technology,Newark,NJ,www.njit.edu/,1,2,11,40.741997,-74.177113,16,12,0.6339,550,615,545,26,25,27,NULL,1168,28225,15648,29288,0.838,67200,49100,55600,59200,63100,0.7913,0.2087
Princeton University,Princeton,NJ,www.princeton.edu,2,2,21,40.34853,-74.663603,15,14,0.0744,745,755,750,33,34,33,9,1491,57400,41820,41820,0.9766,108600,75600,89600,93200,98600,0.5112,0.4888
Rabbinical College of America,Morristown,NJ,www.rca.edu/,2,2,21,40.811385,-74.502182,24,8,0.8537,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,22000,10700,10700,0.6316,39000,24700,PrivacySuppressed,25000,27900,1,0
Ramapo College of New Jersey,Mahwah,NJ,www.ramapo.edu,1,2,21,41.007523,-74.116384,19,13,0.5332,535,555,535,23,24,22,NULL,1082,27561,13388,22038,0.8768,48200,40800,44000,48200,48800,0.4516,0.5484
Rider University,Lawrenceville,NJ,www.rider.edu,2,2,21,40.283122,-74.742822,18,14,0.7091,505,520,505,22,23,22,NULL,1026,50389,36830,36830,0.8053,52100,37900,43000,45100,49300,0.4131,0.5869
Rutgers University-Camden,Camden,NJ,www.rutgers.edu,1,2,13,39.948628,-75.125303,18,12,0.6038,505,520,505,NULL,NULL,NULL,NULL,1025,23651,13683,27978,0.8158,62600,45400,52800,54700,58700,0.4399,0.5601
Rutgers University-New Brunswick,New Brunswick,NJ,www.rutgers.edu/,1,2,13,40.503796,-74.45051,15,16,0.605,580,635,600,NULL,NULL,NULL,NULL,1215,28766,13813,28591,0.9212,62600,45400,52800,54700,58700,0.4969,0.5031
Rutgers University-Newark,Newark,NJ,www.rutgers.edu,1,2,11,40.741303,-74.175294,16,12,0.6275,495,540,505,NULL,NULL,NULL,NULL,1035,22954,13297,28075,0.8558,62600,45400,52800,54700,58700,0.4837,0.5163
Saint Peter's University,Jersey City,NJ,www.saintpeters.edu,2,2,12,40.727105,-74.071541,18,10,0.569,445,455,445,19,NULL,NULL,NULL,899,43111,33232,33232,0.8089,46900,35400,39100,42600,45800,0.3931,0.6069
Seton Hall University,South Orange,NJ,www.shu.edu,2,2,21,40.742859,-74.248753,17,13,0.7554,555,575,555,25,25,25,NULL,1133,48457,36926,36926,0.8505,59500,48500,51900,53400,56600,0.4199,0.5801
College of Saint Elizabeth,Morristown,NJ,www.cse.edu,2,2,21,40.781061,-74.436039,19,7,0.5759,425,418,434,NULL,NULL,NULL,NULL,843,45841,31095,31095,0.6774,46800,34100,43800,42700,45300,0.0603,0.9397
Stevens Institute of Technology,Hoboken,NJ,www.stevens.edu,2,2,21,40.744776,-74.025334,16,14,0.4378,638,703,610,31,31,31,NULL,1346,59384,45366,45366,0.9598,88600,59700,70600,73900,86000,0.7097,0.2903
Stockton University,Galloway,NJ,www.stockton.edu,1,2,22,39.492036,-74.531087,18,13,0.6475,540,550,525,21,19,22,NULL,1078,26132,12568,19089,0.8724,48300,34900,42600,43300,46800,0.4085,0.5915
The College of New Jersey,Ewing,NJ,www.tcnj.edu,1,2,21,40.268742,-74.777412,18,14,0.4897,595,620,605,27,NULL,27,NULL,1213,29303,15024,25637,0.9337,60400,44800,50600,53300,58600,0.4253,0.5747
William Paterson University of New Jersey,Wayne,NJ,www.wpunj.edu,1,2,21,40.946256,-74.199465,18,12,0.7458,485,495,NULL,NULL,NULL,NULL,NULL,980,22017,12244,19920,0.7626,45500,35100,39100,41900,45200,0.4494,0.5506
Eastern New Mexico University-Main Campus,Portales,NM,www.enmu.edu,1,6,33,34.179015,-103.348046,19,12,0.6306,470,495,NULL,20,19,20,NULL,935,15405,4858,10633,0.5933,33300,27500,28400,30100,31700,0.4256,0.5744
New Mexico Institute of Mining and Technology,Socorro,NM,www.nmt.edu,1,6,33,34.066035,-106.907491,20,11,0.3639,595,620,NULL,26,26,27,NULL,1193,18762,6256,18184,0.788,61000,46200,49700,48900,56300,0.7311,0.2689
University of New Mexico-Main Campus,Albuquerque,NM,www.unm.edu,1,6,11,35.083868,-106.620155,15,15,0.4538,550,553,NULL,23,22,22,NULL,1060,17401,6846,20664,0.7904,42000,32000,35700,37200,39800,0.4471,0.5529
New Mexico State University-Main Campus,Las Cruces,NM,www.nmsu.edu/,1,6,22,32.282875,-106.747841,16,15,0.696,468,490,465,21,20,21,7,984,16863,5950,19112,0.7371,38100,28500,33400,34000,37100,0.4723,0.5277
St. John's College,Santa Fe,NM,www.sjc.edu,2,6,41,35.666789,-105.912226,21,8,0.815,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,59486,47826,47826,0.9024,35300,24800,27600,30200,37300,0.5647,0.4353
University of Nevada-Las Vegas,Las Vegas,NV,www.unlv.edu/,1,8,12,36.106994,-115.141153,16,15,0.8689,495,500,475,22,21,21,NULL,1000,17781,6710,20620,0.7674,47600,37600,40600,42100,47100,0.4456,0.5544
University of Nevada-Reno,Reno,NV,www.unr.edu/,1,8,12,39.545052,-119.818424,16,15,0.8388,535,540,515,24,23,23,8,1081,20675,6610,20520,0.8201,52100,39700,43500,47300,48800,0.4736,0.5264
Sierra Nevada College,Incline Village,NV,www.sierranevada.edu,2,8,32,39.24586,-119.939523,19,7,0.6574,495,490,NULL,23,22,19,NULL,1010,45859,29159,29159,0.6374,41900,28300,36300,37500,41200,0.562,0.438
ITT Technical Institute-Henderson,Henderson,NV,www.itt-tech.edu,3,8,11,36.02562,-115.090811,28,6,0.9254,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,26667,18048,18048,0.5,42800,33100,36700,38300,40000,0.7476,0.2524
Vaughn College of Aeronautics and Technology,Flushing,NY,www.vaughn.edu,2,2,11,40.768348,-73.881721,23,9,0.7478,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,34839,21642,21642,0.6575,53600,47300,43800,50000,51300,0.8692,0.1308
Adelphi University,Garden City,NY,www.adelphi.edu/,2,2,21,40.721439,-73.653321,17,12,0.7242,550,565,560,22,24,24,9,1092,43018,32340,32340,0.8295,54200,47800,50000,53700,51800,0.3016,0.6984
Albany College of Pharmacy and Health Sciences,Albany,NY,www.acphs.edu,2,2,13,42.652559,-73.778132,26,11,0.674,555,610,550,26,NULL,NULL,NULL,1165,42325,30131,30131,0.8025,104300,100900,110100,106500,103500,0.4006,0.5994
Alfred University,Alfred,NY,www.alfred.edu,2,2,33,42.255866,-77.788625,21,11,0.6944,520,535,495,24,22,23,NULL,1064,39758,26026,26026,0.7495,46600,32400,36900,38600,45500,0.5141,0.4859
American Musical and Dramatic Academy,New York,NY,www.amda.edu,2,2,11,40.780142,-73.982249,30,11,0.2308,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,45059,32620,32620,0.8075,32000,23300,26400,28300,29700,0.3343,0.6657
Bard College,Annandale-On-Hudson,NY,www.bard.edu,2,2,31,42.021803,-73.906243,21,11,0.4461,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,62572,48240,48240,0.8765,41100,28100,29700,33700,35100,0.4468,0.5532
Barnard College,New York,NY,www.barnard.edu,2,2,11,40.809137,-73.964027,21,11,0.2377,680,665,690,30,32,29,NULL,1343,61171,46040,46040,0.9459,71400,46400,51200,51200,65300,0,1
Canisius College,Buffalo,NY,WWW.Canisius.edu,2,2,11,42.925319,-78.851794,18,13,0.8023,530,545,NULL,24,NULL,NULL,NULL,1085,45339,34000,34000,0.8588,49900,35400,40500,42200,47800,0.4645,0.5355
Cazenovia College,Cazenovia,NY,www.cazenovia.edu,2,2,31,42.931946,-75.854054,22,11,0.762,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,43135,30560,30560,0.7333,34700,28700,31100,33700,30300,0.2802,0.7198
Clarkson University,Potsdam,NY,www.clarkson.edu,2,2,33,44.663761,-74.999947,17,14,0.6214,570,620,545,27,25,28,NULL,1195,57221,42530,42530,0.8917,69700,52400,57300,61900,66500,0.7045,0.2955
Colgate University,Hamilton,NY,www.colgate.edu,2,2,32,42.8188,-75.535,21,11,0.2624,675,700,NULL,31,32,31,NULL,1369,60050,48175,48175,0.9539,76500,49300,55300,62600,75200,0.4562,0.5438
Metropolitan College of New York,New York,NY,www.mcny.edu,2,2,11,40.723516,-74.007056,18,9,0.5259,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,29594,17800,17800,0.4194,40300,32600,36500,33700,40600,0.2754,0.7246
Columbia University in the City of New York,New York,NY,www.columbia.edu,2,2,11,40.808286,-73.961885,15,17,0.0695,735,745,740,33,34,32,9,1470,64144,51008,51008,0.9648,101400,77000,89100,92100,95500,0.5243,0.4757
Concordia College-New York,Bronxville,NY,www.concordia-ny.edu,2,2,21,40.94253,-73.82212,22,8,0.7477,425,435,430,20,20,20,NULL,872,38419,28775,28775,0.7451,47800,35500,40300,44700,46200,0.3228,0.6772
Cooper Union for the Advancement of Science and Art,New York,NY,www.cooper.edu,2,2,11,40.72938,-73.990516,22,6,0.1506,665,710,660,32,NULL,NULL,NULL,1388,57429,41400,41400,0.9595,61500,41100,49800,53600,66100,0.6596,0.3404
